Location,Airport,1,2,3,4,5,6,7,8,9,10,11,12
"United States",OKC,5.23339,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OLM,4.58319,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OLS,4.74676,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OLU,5.23556,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OMA,5.04019,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ONT,3.666565,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OPF,4.73972,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OQU,5.52295,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ORD,7.99835,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ORF,6.29026,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ORH,5.80293,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",ORL,5.323655,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OSC,4.61961,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OSH,4.39386,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OTH,4.69916,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OTM,4.09237,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OWA,4.79473,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OWD,5.51996,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OXC,6.65032,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",OXR,4.47912,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",PAH,4.23985,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",PAO,4.75885,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",PBG,5.52821,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",PBI,5.0713733333333,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",PDK,5.4402433333333,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",PDX,5.68762,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",PEQ,4.70057,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",PGA,3.9586933333333,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",PGD,4.37514,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",PHF,5.18997,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",PHL,6.25481,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",PHN,5.12258,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",PHX,3.853545,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",PIA,4.87551,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",PIB,4.64323,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
"United States",PIE,5.46579,"no data","no data","no data","no data","no data","no data","no data","no data","no data","no data","no data"
